"Name","id","Phone","Website/Social Media","Latitude","Longitude","Address","Sub-Category","Last Updated","Created time","Notes","Category","Source","Status","Email","Special Accommodation Hours","SNAP/EBT","WIC","Pickup Offered","Delivery Offered","Delivery/Pickup Notes","Donate"
"Ecuadorian Food Ii",984,"(347) 507-1286","https://ecuadorian-restaurant-ii.business.site/",40.755181,-73.927222,"3406 36th Ave, Queens","restaurant,food,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 10AM-10PM, Call (347) 507-1286
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"El Basurero",985,"(718) 545-7077","https://m.facebook.com/basureroNY/",40.758464,-73.919107,"32-17 Steinway St, Astoria","restaurant,food,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout Hours 10AM-MIDNIGHT, Call (718) 545-7077
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"El Mariachi",986,"(718) 545-4039","http://www.astoriamexicanrestaurant.com/",40.761148,-73.923227,"33-11 Broadway, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 10AM-1PM, Call (718) 545-4039; senior coupons available on their website [www.astoriamexicanrestaurant.com][1]

  [1]: http://www.astoriamexicanrestaurant.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Emilia's",987,"(347) 630-9104",,40.766241,-73.915,"37-5 28th Ave, Astoria","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout Hours 12PM-12AM, Call (347) 730-4632 or order online through Seamless/Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Enthaice Thai Kitchen",988,"(718) 932-1111","http://www.enthaicethaikitchen.com/",40.763148,-73.921321,"33-20 31st Ave, Long Island City","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 12PM-9PM (10PM on Friday & Saturday), Call (718) 932-1111, [www.enthaicekitchen.com][1]

  [1]: http://www.enthaicekitchen.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Family Corner",989,"(718) 204-7915",,40.777963,-73.908809,"2102 31st St, Astoria","meal_delivery,cafe,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","[Closed at this time]
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Fatima's Halal Kitchen",990,"(718) 278-0080","http://fatimahalalkitchen.com/",40.763236,-73.927441,"25-25 Broadway, Queens","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-11PM, Call (718) 278-0080 or (718) 278-1911, fatimahalalkitchen.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Favela Grill",991,"(718) 545-8250","http://www.favelagrill.com/",40.767283,-73.918006,"33-18 28th Ave, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 12-11PM, Call (718) 545-8250 or order online through Grubhub or Seamless
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Fitrition Juice Bar",992,"(718) 440-9268","http://www.fitritionnyc.com/",40.763488,-73.915137,"30-09 Steinway St, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 8AM-9PM Monday-Friday, 9AM-7PM Saturday & Sunday, Call (718) 440-9268 or order online at [www.fitritionnyc.com][1]

  [1]: http://www.fitritionnyc.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Flor De Azalea Cafe",993,"(718) 777-0523","http://www.azaleacafe.com/",40.765099,-73.939408,"902 34th Ave, Queens","cafe,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open daily 8am-4:30pm for Takeout, Call for delivery options (718) 777-0523, Local cafe serving fresh organic coffee espresso bar empanada and other sweet treats [www.azaleacafe.com][1] Updates [www.instagram.com/flordeazaleacafe][2]

  [1]: http://www.azaleacafe.com
  [2]: http://www.instagram.com/flordeazaleacafe
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"House Of Thai",994,"(929) 522-0247","https://www.houseofthainy.com/",40.753523,-73.937687,"2501 40th Ave, Long Island City","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open 12-8pm, call to confirm (929) 522-0247
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Napoli Pizza & Pasta",995,"(718) 472-1146","http://napolipizzanpastany.com/",40.757176,-73.926876,"33-02 35th Ave, Queens","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","TAKE OUT & DELIVERY 11am-8pm daily, Call (718) 472-1146 or order online <https://www.napoliastoria.com/> or through Seamless
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Forno Siciliano",996,"(718) 267-0790","http://fornosicilianoastoria.com/",40.771062,-73.90326,"43-19 Ditmars Blvd, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 12-10:30 PM, Call in your order at (718) 267-0790 or online through Seamless and Grubhub [www.fornosicilianoastoria.com][1]

  [1]: http://www.fornosicilianoastoria.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Fresca Tortilla",997,"(718) 278-7666",,40.775798,-73.909984,"31-15 Ditmars Blvd, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 12-10:45 PM, Call (718) 278-7666
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Fresco Tortillas",998,"(718) 729-3008","https://www.delivery.com/queens/fresco-tortillas-36th-ave?utm_source=google&utm_medium=listing&utm_campaign=places",40.756237,-73.929415,"31-12 36th Ave, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-11PM, Call in your order to (718) 267-9536
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Fresco's Cantina",999,"(347) 808-7338","http://www.frescoscantina.com/",40.768424,-73.932959,"12-14 31st Ave, Astoria","cafe,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Wednesday to Saturday 3pm-8pm, Order online at <https://www.toasttab.com/frescoscantina/v3>, Updates at <https://www.instagram.com/frescoscantina/>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Friendly Bakery",1000,"(718) 777-6670","http://friendlybakerynyc.com/",40.770471,-73.892019,"77-26 21st Ave, Queens","bakery,cafe,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","5am-4pm takeout Call 718-777-6670 check  [www.friendlybakerynyc.com][1] & [www.instagram.com/friendlybakerynyc/][2]

  [1]: http://www.friendlybakerynyc.com
  [2]: http://www.instagram.com/friendlybakerynyc/
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gaudio's Pizzeria & Restaurant",1001,"(718) 721-2882","http://www.gaudiopizza.com/",40.763745,-73.914361,"4013 30th Ave, Long Island City","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-11PM, Call (718) 721-2882 or order online through Doordash [www.gaudiospizza.com][1]

  [1]: http://www.gaudiospizza.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gianpiero Bakery",1002,"(718) 274-8959","http://www.gianpierobakery.com/",40.762161,-73.911103,"4417 30th Ave, Long Island City","bakery,food,point_of_interest,establishment","2020-04-30T04:00:00.000Z","2020-05-29T17:32:14.000Z","Reopened \* 6am-10pm  daily. Call 718-274-8959 [www.instagram.com/p/B\_k5qAjJL8W/][1] [www.gianpierobakery.com][2]

  [1]: http://www.instagram.com/p/B_k5qAjJL8W/
  [2]: http://www.gianpierobakery.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gino's Pizzeria",1003,"(718) 274-9000","https://www.ginospizzaastoria.com/",40.757664,-73.915795,"43-19 Broadway, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-10:30PM, Call (718) 274-9000 or order online <https://www.ginospizzaastoria.com/> or through Seamless or Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gossip Coffee",1004,"(718) 440-8792","http://gossipcoffee.com/",40.76439,-73.916549,"3704 30th Ave, Queens","cafe,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 7AM-4PM, Call (718) 440-8792 or order online through Ubereats, Ritual, Seamless, Grubhub and Doordash
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Grand Avenue Pizza",1005,"(718) 728-8879","http://www.grandavepizza.com/",40.765336,-73.918379,"34-24 30th Ave, Queens","meal_delivery,meal_takeaway,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 10:30AM-10:30PM, Call (718) 728-8879 or order online at <https://www.grandavepizza.com/>, Seamless, Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gyro Uno",1006,"(718) 274-4870","http://gyrounoastoria.com/",40.765278,-73.913611,"2801 Steinway St, Long Island City","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 10AM-10:30PM, Call (718) 274-4870 or order online through Seamless/Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Gyro World",1007,"(718) 278-4976","http://gyroworld.com/",40.764891,-73.917287,"36-02 30th Ave, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 10:30AM-9:30PM Monday-Thursday, 11AM-10PM Friday & Saturday, 12-9:30PM Sunday, Call (718) 278-4976 or order online at <https://www.gyroworld.com>, Updates at <https://www.instagram.com/gyroworld/>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Halal Munchies",1008,"(917) 745-0585",,40.766934,-73.912149,"25-35 Steinway St, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery Hours 12PM-12AM, Takeout Hours 11AM-2AM, Call (917) 745-0585 or order online through Seamless/Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Halsey's Tavern",1009,"(718) 267-2735","http://www.halseystavern.com/",40.763714,-73.921562,"30-95 33rd St, Astoria","bar,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","[Closed at this time] - Order gift cards online at <https://www.halseystavern.com/giftcards>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hamido Seafood",1010,"(718) 545-2200","https://www.facebook.com/HamidoSeafood/",40.775079,-73.909453,"3308 Ditmars Blvd, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 12-9PM, Call (718) 545-2200 or order online through Grubhub/Seamless/UberEats  <https://www.facebook.com/HamidoSeafood/>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Happy Garden",1011,"(718) 274-1195",,40.767299,-73.922871,"29-26 30th Ave, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-11PM, Call (718) 274-1195
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Healthy Me",1012,"(718) 274-8500","http://www.healthymeny.com/",40.764441,-73.91689,"30-08 37th St, Astoria","food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 6AM-10PM,  Call (718) 274-8500 or online through Seamless or Grubhub,  [www.healthymeny.com][1]

  [1]: http://www.healthymeny.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hero Thai Iakaya",1013,"(718) 932-8826",,40.760388,-73.92258,"34-16 Broadway, Astoria","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11:30AM-10:30PM,  Call (718) 392-8826 or order online at <https://www.heroastoria.com/>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hinomaru Ramen",1014,"(718) 777-0228","https://hinomaruramen.com/",40.774819,-73.909266,"33-18 Ditmars Blvd, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout Hours 11:30AM-10PM, Order through their website for pickup only at [www.hinomaruramen.com][1]

  [1]: http://www.hinomaruramen.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hoja Santa",1015,"(718) 685-2099","http://www.hojasantanyc.com/",40.763752,-73.91427,"40-17 30th Ave, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","[Closed at this time] -  Check <https://www.instagram.com/hojasantanyc/> for updates
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"43 Bar & Grill",1016,"(718) 361-3090","https://www.bar43.com/",40.744906,-73.921384,"4306 43rd St, Queens","restaurant,bar,food,point_of_interest,establishment","2020-05-17T04:00:00.000Z","2020-05-29T17:32:14.000Z","Tues -Thu 4-9pm Fri 4-10pm Sat 12-10pm; Sun 12-9pm (Closed Mon) For faster pick-ups call ahead          ☎️  718-361-3090 or visit [www.bar43.com][1] | PLEASE BE MINDFUL TO DISTANCE ON SIDEWALKS | Updates [www.instagram.com/p/B\_QVI7KDpm4/][2]

  [1]: http://www.bar43.com
  [2]: http://www.instagram.com/p/B_QVI7KDpm4/
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Hong Kong Chinese Restaurant",1017,"(718) 726-8482","http://www.hongkongastoria.com/",40.763067,-73.928253,"2510 Broadway, Long Island City","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-MIDNIGHT, Call (718) 726-8482 or order online at <https://www.hongkongastoria.com/>
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Il Bambino",1018,"(718) 626-0087","http://ilbambinonyc.com/",40.76289,-73.920876,"34-08 31st Ave, Queens","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout Hours 11AM-4PM Saturday & Sunday, Check <https://www.instagram.com/ilbambinonyc/> for updated hours and menu, ilbambinonyc.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Il Fornaio Bakery",1019,"(718) 267-0052","http://www.ilfornaioastoria.com/",40.767566,-73.923209,"29-14 30th Ave, Astoria","bakery,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 8AM-7PM, Call (718) 267-0052  [www.ilfornaioastoria.com][1] <https://www.instagram.com/ilfornaiobakerynyc/>

  [1]: http://www.ilfornaioastoria.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Izakya Mochiron",1020,"(347) 808-9089","https://mochiron-izakaya.business.site/?utm_source=gmb&utm_medium=referral",40.765342,-73.918519,"34-18 30th Ave, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout Hours 12-4:30 pm, 5:30-11:15 pm, Call (347) 808-9089 or order online through Seamless or Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"JJ's Fusion",1021,"(718) 626-8888","http://www.jjsfusionny.com/",40.762074,-73.918392,"37-05 31st Ave, Queens","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-9:30PM, Call (718) 626-8888
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Judy & Punch",1022,"(718) 626-3100","http://www.judyandpunch.com/",40.765484,-73.918784,"34-08 30th Ave, Astoria","bar,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout - Call (718) 626-3100 for hours <http://www.judyandpunch.com/> <https://www.gofundme.com/f/judy-amp-punch-and-madam-maries-staff-relief-fund> (<http://www.judyandpunch.com/> <https://www.gofundme.com/f/judy-amp-punch-and-madam-maries-staff-relief-fund>)
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Jujube Tree",1023,"(718) 545-1888","http://www.jujubetreeastoria.com/",40.765121,-73.918212,"35-02 30th Ave, Queens","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","[Closed at this time] - Call (718) 545-1888 for updates
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Junko Sushi",1024,"(718) 777-1588","http://www.junkosushi.com/",40.76101,-73.923779,"33-02 Broadway, Queens","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11:30 am-11:45 pm, Call (718) 777-1588  [www.junkosushi.com][1]

  [1]: http://www.junkosushi.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Just Combo Halal",1025,"(718) 606-6066","http://www.astoriajustcombo.com/",40.782266,-73.914329,"21-01 21st St, Queens","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-30T04:00:00.000Z","2020-05-29T17:32:14.000Z","Closed per website but call (917) 905-3023 [www.justcombohalal.com][1]

  [1]: http://www.justcombohalal.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Kal",1026,"(718) 806-1677",,40.76582,-73.918569,"34-05 30th Ave, Long Island City","meal_delivery,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 12-10:45 PM, Call (718) 806-1677 or order online through Seamless or Grubhub
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Katch Astoria",1027,"(718) 777-2230","https://www.katchastoria.com/",40.767222,-73.920278,"31-19 Newtown Ave, Astoria","bar,restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 5-11PM, Order by phone at (717) 777-2230 and get 20% off; website will be available for ordering shortly  [www.katchastoria.com][1] - order gift cards at <https://www.toasttab.com/katchastoria/giftcards>

  [1]: http://www.katchastoria.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Kilo Astoria",1028,"(718) 606-9300","https://www.facebook.com/kiloastoria/",40.775582,-73.909679,"31-27 Ditmars Blvd, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Takeout Hours 12-8 PM, Call (718) 606-9300 to order
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"King of Falafel & Shawarma",1029,"(718) 340-8068","http://www.kofnyc.com/",40.76227,-73.925472,"30-15 Broadway, Astoria","restaurant,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery & Takeout Hours 11AM-10PM, Call (718) 340-8068 to order or online through Seamless/UberEats/Postmates [www.kofnyc.com][1] <https://www.facebook.com/kingfalafel/>

  [1]: http://www.kofnyc.com
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
"Kinship Coffee",1030,"(646) 512-2106","https://www.kinshipcoffeeisbrewing.com/",40.758651,-73.91945,"32-14 Steinway St, Long Island City","cafe,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","8am-3pm 646-512-2106 or order online <https://www.kinshipcoffeeisbrewing.com/> Updates [www.instagram.com/kinshipcoffee/][1]

  [1]: http://www.instagram.com/kinshipcoffee/
","Restaurants, Bars, Cafes & Bakeries",,,,,,,,,,
